Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SerialiseData/ExMemory 62420,1.670362089291081e-3,1.6417485357757197e-3,1.742293975283732e-3,1.5030517473189965e-4,5.922330754910108e-5,2.7356556981091837e-4
SerialiseData/ExMemory 193190,7.691412054865774e-3,7.582972238428698e-3,7.839616848490773e-3,3.9335924867886854e-4,2.3375357717256393e-4,7.204544331256022e-4
SerialiseData/ExMemory 813515,4.0850083986355486e-2,4.028837098667919e-2,4.2435817828598135e-2,1.9096176186873376e-3,8.43516882559789e-4,3.3738405155257696e-3
SerialiseData/ExMemory 1097,2.576042138822536e-5,2.5100934989466533e-5,2.693974779493003e-5,2.780232736149196e-6,1.8321581394928392e-6,4.372379118595607e-6
SerialiseData/ExMemory 82343,2.5543242601008104e-3,2.524236114955845e-3,2.6054282434240118e-3,1.222170622916215e-4,9.511400725675207e-5,1.8387761989742258e-4
SerialiseData/ExMemory 4,1.194504762102772e-6,1.144582422035246e-6,1.3032260537840144e-6,2.2460415016181948e-7,1.1722694379687122e-7,4.264799190905836e-7
SerialiseData/ExMemory 264791,1.1380775802581608e-2,1.1214371800354641e-2,1.1684627909075153e-2,5.19362364149783e-4,3.463834115899442e-4,7.288366942982912e-4
SerialiseData/ExMemory 4,1.1017495987284607e-6,1.0671324585568112e-6,1.245445470498152e-6,2.0146568400585996e-7,2.7410051955915782e-8,4.55962525940932e-7
SerialiseData/ExMemory 5,1.1124475352040296e-6,1.0945428987258723e-6,1.1416963110370116e-6,8.923570921964042e-8,6.180356945917296e-8,1.2105215948712067e-7
SerialiseData/ExMemory 5,1.2641133289364912e-6,1.159861305745437e-6,1.6604288001538996e-6,6.56486698195186e-7,6.574328765686078e-8,1.3900804013752993e-6
SerialiseData/ExMemory 5,1.1488142125032697e-6,1.139852667762428e-6,1.1700937506210912e-6,4.610559411638514e-8,2.7595642658009223e-8,6.836102578586549e-8
SerialiseData/ExMemory 5,1.071893790437574e-6,1.0666206967885292e-6,1.0889699873997368e-6,3.0064061781386676e-8,6.350647849259044e-9,6.284292482851235e-8
SerialiseData/ExMemory 5,1.0673213576373862e-6,1.061800118326156e-6,1.0833460477932312e-6,2.9511525339509857e-8,6.109835264305931e-9,5.456859187550559e-8
SerialiseData/ExMemory 5,1.1163137681507824e-6,1.0919609712194434e-6,1.1517755900174778e-6,9.499425858394754e-8,6.055927491822757e-8,1.3062519809023188e-7
SerialiseData/ExMemory 5,1.076673629653299e-6,1.067437306991361e-6,1.1074464386363387e-6,5.073921051042756e-8,2.7330261706864295e-8,9.820681863822079e-8
SerialiseData/ExMemory 5,1.0780150641537559e-6,1.0667860484121627e-6,1.1125906482880714e-6,6.003903847509908e-8,2.4621943239184223e-8,1.160099119198794e-7
SerialiseData/ExMemory 4,1.1884362977511761e-6,1.1671369377011288e-6,1.2143157816565794e-6,8.082628683771168e-8,6.339336777033362e-8,9.884681665085024e-8
SerialiseData/ExMemory 5,1.1668700150929e-6,1.1295782745059858e-6,1.2181690745457373e-6,1.447313672210173e-7,1.061116284964188e-7,1.954608912766381e-7
SerialiseData/ExMemory 5,1.0703396838538217e-6,1.0553533833939847e-6,1.1005141596710967e-6,6.825107618651894e-8,1.0347771246505677e-8,1.196027913720751e-7
SerialiseData/ExMemory 5,1.1110874196908859e-6,1.0790916307682624e-6,1.1569084424093293e-6,1.2633614643275083e-7,8.652176518326803e-8,1.6438250806715675e-7
SerialiseData/ExMemory 5,1.1258937431694843e-6,1.098278552222344e-6,1.1620987237148556e-6,1.0721397859665086e-7,7.732674699922402e-8,1.4079444564444295e-7
SerialiseData/ExMemory 5,1.0941726214189528e-6,1.0741234915212558e-6,1.1385766386755828e-6,8.94567301840187e-8,5.829121846981884e-8,1.6583255964473592e-7
SerialiseData/ExMemory 5,1.0686558149967639e-6,1.056132702350593e-6,1.1160248040844811e-6,7.541489464455884e-8,8.209651684862305e-9,1.5988587583431753e-7
SerialiseData/ExMemory 5,1.1723031398235778e-6,1.150803137604689e-6,1.2488795504860018e-6,1.2216127564138007e-7,4.335921063450598e-8,2.427241394155158e-7
SerialiseData/ExMemory 5,1.1237117107380897e-6,1.0888523436632997e-6,1.166801096226892e-6,1.3467710068165413e-7,8.603508047942372e-8,1.699104270242762e-7
SerialiseData/ExMemory 4,1.2267078202877333e-6,1.188914144409613e-6,1.2712650392663626e-6,1.4645868625304943e-7,8.717822543830318e-8,2.3467088096554422e-7
SerialiseData/ExMemory 5,1.0686321103525944e-6,1.0580421265151125e-6,1.115447942167067e-6,5.874553678233805e-8,1.1071679245382714e-8,1.300290661943566e-7
SerialiseData/ExMemory 5,1.0922862932495584e-6,1.0544187457800288e-6,1.181271958671051e-6,1.8219953427152267e-7,8.937290800841354e-8,3.662171384715722e-7
SerialiseData/ExMemory 14,5.128958639069816e-6,5.044603490919298e-6,5.342129192664205e-6,4.238177711885114e-7,2.50084389819394e-7,7.458451984730908e-7
SerialiseData/ExMemory 14,5.285617407893191e-6,4.825597414021275e-6,7.006109189458577e-6,2.7182427077246537e-6,3.523796956966011e-7,5.729629811212352e-6
SerialiseData/ExMemory 8,1.1824863751513745e-6,1.161114561793977e-6,1.2219682058718327e-6,1.0705547818334423e-7,6.385124925402066e-8,1.671178388475379e-7
SerialiseData/ExMemory 8,1.1163585906950214e-6,1.094190703316298e-6,1.1281818904612916e-6,5.481754355602444e-8,3.629656316767461e-8,7.249929072190245e-8
SerialiseData/ExMemory 8,1.1658599494109192e-6,1.1478075831566241e-6,1.2141880990873948e-6,9.516904111588562e-8,2.9159987035522004e-8,1.9359107584663416e-7
SerialiseData/ExMemory 14,5.572745836868349e-6,5.358658712312536e-6,5.816510186386999e-6,7.669088688672528e-7,6.37429142760758e-7,8.67262663343892e-7
SerialiseData/ExMemory 14,5.509361802535783e-6,5.280240482819898e-6,5.820582882503341e-6,8.909544442345054e-7,6.516344748820943e-7,1.2493919609626342e-6
SerialiseData/ExMemory 9,1.1345026472497723e-6,1.131280267112802e-6,1.1393664937446702e-6,1.2502292975413639e-8,9.937671136136765e-9,1.7196306738776613e-8
SerialiseData/ExMemory 7,1.1935019543252956e-6,1.1537724739084238e-6,1.3056306292217448e-6,2.198215398811648e-7,6.400854610570928e-8,4.5222696772855615e-7
SerialiseData/ExMemory 14,5.274670899187045e-6,5.111853089782933e-6,5.513976637889101e-6,6.285001406960793e-7,4.3135274701722396e-7,8.195817131988606e-7
SerialiseData/ExMemory 109,1.0719370533262718e-5,1.0279545008729152e-5,1.186604939493252e-5,2.8425688022736126e-6,1.291352875821229e-6,5.102713361544341e-6
SerialiseData/ExMemory 126,9.846199766153325e-6,9.702464913423461e-6,1.0198809750032729e-5,7.262406084116002e-7,1.2605963520248117e-7,1.1970197893865126e-6
SerialiseData/ExMemory 160,2.6781860123670577e-5,2.4363676452942977e-5,3.560935122392077e-5,1.5272416201748608e-5,2.3802749163593435e-6,3.220547494338933e-5
SerialiseData/ExMemory 79,1.0528538897264879e-5,1.0354512123625899e-5,1.0814592074679559e-5,7.772636632792153e-7,4.655311016584408e-7,1.1144192164648052e-6
SerialiseData/ExMemory 35,1.880366835743859e-6,1.836971162153134e-6,1.9450238679428195e-6,1.902171804825954e-7,1.2169060734984126e-7,2.637194042785863e-7
SerialiseData/ExMemory 21,3.2471509787960486e-6,3.1777966221168496e-6,3.3402218777259134e-6,2.8921820166581457e-7,2.1549574843630206e-7,3.707837634980102e-7
SerialiseData/ExMemory 47,2.196724515321332e-6,2.1535212615450616e-6,2.2476863911835867e-6,1.6866488226175013e-7,9.916103408047373e-8,2.2886396745878504e-7
SerialiseData/ExMemory 568,8.784361261369884e-5,8.658641251918384e-5,9.009993566897975e-5,5.823819845922639e-6,3.641806663830433e-6,8.429400599217313e-6
SerialiseData/ExMemory 56,5.520526804616202e-6,5.394569358586981e-6,5.755669873642396e-6,5.720303064689323e-7,3.942028644152685e-7,7.8111778423528e-7
SerialiseData/ExMemory 101,1.3749573684992577e-5,1.3627030105027651e-5,1.3931180461484354e-5,5.662125206889493e-7,2.455848504458624e-7,8.71079131715461e-7
SerialiseData/ExMemory 1606,1.6237688206440328e-3,1.5812664302061125e-3,1.686541167132794e-3,1.7151412246545634e-4,1.1206909544216376e-4,2.6628370535599906e-4
SerialiseData/ExMemory 13098,1.1599842148717137e-2,1.1333178288069672e-2,1.2096201416859794e-2,9.588415701683938e-4,5.804926366309128e-4,1.3919570778510146e-3
SerialiseData/ExMemory 405,3.374029525707357e-4,3.284547619811955e-4,3.545018812986676e-4,3.895490056663038e-5,2.171567401053727e-5,6.672753460064336e-5
SerialiseData/ExMemory 549,5.987770073969976e-4,5.796071926909921e-4,6.229899594432923e-4,7.93116934440541e-5,6.392639562655571e-5,9.369830937842824e-5
SerialiseData/ExMemory 1362,1.2478300544107959e-3,1.2214429618366926e-3,1.2971690248772762e-3,1.0882895746338665e-4,5.4225738591497976e-5,1.645533307077362e-4
SerialiseData/ExMemory 36,1.7754957043917285e-6,1.718875524118454e-6,1.8584841962127236e-6,2.2450884836517588e-7,1.6831776461648255e-7,2.7593172450330027e-7
SerialiseData/ExMemory 268,2.1869499217488605e-4,2.1357038517742755e-4,2.3256058482171111e-4,2.5761326413486836e-5,1.3134634757811375e-5,4.30580694006962e-5
SerialiseData/ExMemory 2496,2.0710658276820704e-3,2.0314141405127976e-3,2.1264908690617375e-3,1.5423849605684847e-4,1.0998132599742936e-4,2.1357860444877816e-4
SerialiseData/ExMemory 696,7.199855818583524e-4,6.978459115705386e-4,7.497781202832982e-4,1.013919772213391e-4,8.259566706279647e-5,1.2548796540761483e-4
SerialiseData/ExMemory 171,1.109557031096481e-4,1.0911767294464626e-4,1.1420276533561133e-4,8.411345221582979e-6,5.744132004329416e-6,1.2999400773876258e-5
SerialiseData/ExMemory 102,3.518438163055255e-6,3.4062886102309396e-6,3.679501121709194e-6,4.734305982609332e-7,3.321787933655478e-7,7.496438547004764e-7
SerialiseData/ExMemory 4,1.1211548520427632e-6,1.0962987239563262e-6,1.1520562636971075e-6,9.938238492078399e-8,6.826675814330563e-8,1.2297254448799078e-7
SerialiseData/ExMemory 9,1.334422675719293e-6,1.2903082620595018e-6,1.3928719546676563e-6,1.6653528949393807e-7,1.2009537791210123e-7,2.239407598726627e-7
SerialiseData/ExMemory 4,1.1891428425090003e-6,1.15350350928418e-6,1.2405394353718464e-6,1.4799401495429468e-7,1.2335761831252493e-7,1.7635297104000634e-7
SerialiseData/ExMemory 18,1.572165658408532e-6,1.5182640145758586e-6,1.7788070539336974e-6,3.27106456769231e-7,4.243681395839648e-8,6.246317744005889e-7
SerialiseData/ExMemory 39,1.9951589024543537e-6,1.9533351378757167e-6,2.0892206536357703e-6,2.21932698448815e-7,1.234525646144822e-7,3.852982818669373e-7
SerialiseData/ExMemory 4,1.225049823007981e-6,1.1397969655666457e-6,1.4569996254057603e-6,4.800771381337643e-7,1.391427830053048e-7,8.98708864647986e-7
SerialiseData/ExMemory 566,1.4463020270256977e-5,1.420419941074222e-5,1.5256231722633741e-5,1.384708934266401e-6,3.773254903042027e-7,2.569615598316856e-6
SerialiseData/ExMemory 94,3.1889865155820596e-6,3.146786965688519e-6,3.2939606695116783e-6,2.243160858181638e-7,8.171283646730882e-8,4.1973551661164e-7
SerialiseData/ExMemory 64,2.5708918703570724e-6,2.510614650111263e-6,2.706737929735806e-6,2.878954911622244e-7,1.9665171942060408e-7,4.164659360424181e-7
SerialiseData/ExMemory 4,1.0659897558316746e-6,1.0618902952737596e-6,1.0764305877669702e-6,2.1427107717042664e-8,8.130922958505615e-9,3.895094880148609e-8
SerialiseData/ExMemory 177,1.1016821149069583e-5,1.0696337110696275e-5,1.1945107758791136e-5,1.4427290575537146e-6,4.641524678422578e-7,2.9635530760179418e-6
SerialiseData/ExMemory 4,1.0770110312142387e-6,1.0660872876436544e-6,1.0930043865913728e-6,4.440914953128783e-8,3.076594624075242e-8,5.521801286308186e-8
